NGC5714, 219.5504, 46.6381, 14.1, 3.2
NGC7213, 332.3175, -47.1669, 11.0, 3.1
NGC255, 11.9471, -11.4683, 12.4, 3.1
NGC3162, 153.3812, 22.7372, 12.2, 3.1
NGC3575, 153.3812, 22.7372, 12.2, 3.1
NGC4653, 190.9625, -0.5611, 12.7, 3.1
NGC5020, 198.1658, 12.5997, 12.5, 3.1
NGC4643, 190.8338, 1.9781, 11.7, 3.1
NGC4880, 195.0437, 12.4833, 12.3, 3.1
NGC3892, 177.0042, -10.9622, 12.4, 3.1
NGC4578, 189.3775, 9.5556, 12.4, 3.1
NGC4567, 189.1362, 11.2578, 12.1, 3.1
NGC3136, 151.4508, -67.3775, 11.7, 3.1
NGC3684, 171.7962, 17.0308, 12.0, 3.1
NGC1436, 55.9046, -35.8542, 12.4, 3.1
NGC1437, 55.9046, -35.8542, 12.4, 3.1
NGC4531, 188.5658, 13.0758, 12.3, 3.1
NGC5533, 214.0308, 35.3439, 12.7, 3.1
NGC5688, 219.8963, -45.0186, 12.8, 3.1
NGC2787, 139.8267, 69.2036, 11.8, 3.1
NGC3706, 172.4342, -36.3914, 12.4, 3.1
NGC4102, 181.5971, 52.7108, 12.1, 3.1
NGC7038, 318.7812, -47.2203, 12.3, 3.1
NGC6248, 251.5929, 70.3561, 13.8, 3.1
NGC2748, 138.4292, 76.4758, 12.4, 3.1
NGC4462, 187.3375, -23.1664, 12.8, 3.1
NGC532, 21.3213, 9.2642, 14.0, 3.1
NGC3549, 167.7367, 53.3881, 12.8, 3.1
NGC3955, 178.4883, -23.1644, 12.6, 3.1
NGC4705, 192.3537, -5.1953, 12.5, 3.1
NGC3270, 157.8750, 24.8694, 13.9, 3.1
NGC801, 30.9371, 38.2594, 14.0, 3.1
NGC3221, 155.5842, 21.5689, 13.8, 3.1
NGC3692, 172.0992, 9.4078, 12.9, 3.1
NGC3966, 179.1842, 32.0214, 13.6, 3.1
NGC3986, 179.1842, 32.0214, 13.6, 3.1
NGC5403, 209.9621, 38.1819, 14.4, 3.1
NGC669, 26.8167, 35.5631, 13.4, 3.1
NGC4222, 184.0942, 13.3069, 13.9, 3.1
NGC1886, 80.4508, -23.8100, 13.5, 3.1
NGC5777, 222.8242, 58.9778, 14.1, 3.1
NGC5044, 198.8496, -16.3844, 11.8, 3.0
NGC5668, 218.3508, 4.4506, 12.2, 3.0
NGC266, 12.4492, 32.2775, 12.5, 3.0
NGC741, 29.0871, 5.6286, 12.2, 3.0
NGC2672, 132.3408, 19.0744, 12.7, 3.0
NGC2967, 145.5137, 0.3361, 12.3, 3.0
NGC4267, 184.9387, 12.7983, 11.9, 3.0
NGC6340, 257.5996, 72.3047, 11.9, 3.0
NGC6814, 295.6687, -10.3244, 12.1, 3.0
NGC991, 38.8858, -7.1550, 12.4, 3.0
NGC1947, 81.6971, -63.7608, 11.7, 3.0
