NGC483, 20.4846, 33.5206, 13.2, 0.7
NGC484, 19.8950, -57.4756, 11.1, 1.9
NGC485, 20.3646, 7.0181, 13.2, 1.8
NGC486, 20.4292, 5.3464, 15.0, 0.2
NGC487, 20.4792, -15.6300, 13.4, 1.1
NGC488, 20.4442, 5.2558, 10.3, 5.4
NGC489, 20.4742, 9.2064, 12.7, 1.7
NGC490, 20.5117, 5.3678, 14.4, 0.7
NGC491, 20.3342, -33.9364, 12.5, 1.4
NGC491A, 20.0208, -32.0994, 13.8, 1.9
NGC492, 20.5562, 5.4169, 15.6, 0.7
NGC493, 20.5383, 0.9464, 12.5, 3.4
NGC494, 20.7308, 33.1728, 12.9, 2.0
NGC495, 20.7333, 33.4708, 12.9, 1.2
NGC496, 20.7983, 33.5281, 13.4, 1.6
NGC497, 20.5996, 0.8747, 13.0, 2.1
NGC498, 20.7967, 33.4900, 14.3, 0.5
NGC499, 20.7979, 33.4597, 12.1, 1.7
NGC500, 20.6638, 5.3878, 14.2, 0.8
NGC501, 20.8433, 33.4336, 14.5, 0.5
NGC502, 20.7317, 9.0494, 12.8, 1.1
NGC503, 20.8683, 33.3322, 14.1, 0.9
NGC504, 20.8671, 33.2039, 13.0, 1.7
NGC505, 20.7379, 9.4689, 13.8, 0.9
NGC507, 20.9167, 33.2567, 11.2, 2.5
NGC508, 20.9196, 33.2803, 13.1, 1.1
NGC509, 20.8504, 9.4333, 13.4, 1.6
NGC511, 20.8779, 11.2908, 13.7, 1.1
NGC512, 20.9992, 33.9072, 13.2, 1.6
NGC513, 21.1121, 33.7989, 13.0, 0.9
NGC514, 21.0162, 12.9172, 11.7, 3.7
NGC515, 21.1612, 33.4722, 13.0, 1.4
NGC516, 21.0333, 9.5519, 13.1, 1.4
NGC517, 21.1825, 33.4289, 12.5, 1.4
NGC518, 21.0738, 9.3308, 13.3, 1.6
NGC519, 21.1196, -0.3586, 14.3, 0.5
NGC520, 21.1446, 3.7942, 11.4, 3.4
NGC521, 21.1400, 1.7314, 11.7, 2.7
NGC522, 21.1913, 9.9950, 12.9, 2.8
NGC523, 21.3362, 34.0253, 12.7, 2.5
NGC524, 21.1992, 9.5386, 10.2, 2.8
NGC525, 21.2200, 9.7039, 13.3, 1.5
NGC526A, 20.9763, -34.9344, 13.4, 1.2
NGC526B, 20.9871, -34.9308, 13.0, 0.8
NGC527, 20.9917, -34.8847, 13.0, 1.6
NGC527A, 20.9962, -34.8719, 14.3, 0.6
NGC528, 21.3900, 33.6706, 12.5, 1.2
NGC529, 21.4175, 34.7131, 12.1, 2.4
NGC530, 21.1737, -0.4131, 13.0, 1.5
NGC531, 21.5783, 34.7542, 13.8, 1.8
NGC532, 21.3213, 9.2642, 12.9, 3.1
NGC533, 21.3808, 1.7592, 11.4, 3.8
NGC534, 21.1854, -37.8711, 13.3, 1.0
NGC535, 21.3792, -0.5911, 13.8, 1.0
NGC536, 21.5900, 34.7033, 12.4, 3.3
NGC537, 21.3362, 34.0253, 12.7, 2.5
NGC538, 21.3588, -0.4492, 13.7, 1.3
NGC539, 21.3404, -17.8356, 13.5, 1.6
NGC540, 21.7867, -19.9633, 14.5, 0.9
NGC541, 21.4346, -0.6206, 12.1, 1.8
NGC542, 21.6288, 34.6761, 14.8, 1.0
NGC543, 21.4583, -0.7075, 13.1, 0.6
NGC544, 21.2992, -37.9056, 13.3, 1.5
NGC545, 21.4958, -0.6594, 12.2, 2.6
NGC546, 21.3025, -37.9308, 13.7, 1.4
NGC547, 21.5029, -0.6550, 12.2, 1.9
NGC548, 21.5104, -0.7747, 13.7, 0.8
NGC549, 21.2792, -37.9928, 14.6, 0.5
NGC550, 21.6767, 2.0222, 12.7, 1.4
NGC551, 21.9192, 37.1831, 12.7, 1.8
NGC554, 21.7900, -21.2744, 13.6, 0.9
NGC554A, 21.7896, -21.2764, 13.8, 0.3
NGC555, 21.7987, -21.2383, 14.1, 0.7
NGC556, 21.8021, -21.3028, 14.5, 0.4
NGC557, 21.6046, -0.3617, 13.5, 1.8
NGC558, 21.8171, -0.0294, 14.3, 0.4
NGC560, 21.8554, -0.0875, 13.0, 1.9
NGC561, 22.0779, 34.3083, 12.9, 1.6
NGC562, 22.1221, 48.3869, 13.3, 1.3
NGC563, 21.3404, -17.8356, 13.5, 1.6
NGC564, 21.9508, -0.1214, 12.5, 1.3
NGC565, 22.0417, -0.6942, 13.5, 1.3
NGC566, 22.2621, 32.3322, 13.5, 1.6
NGC567, 21.7596, -9.7353, 14.2, 1.0
NGC568, 21.9871, -34.2825, 12.6, 2.2
NGC569, 22.2796, 11.1317, 13.7, 1.0
NGC570, 22.2438, 0.9486, 12.8, 1.6
NGC571, 22.4838, 32.5008, 13.7, 1.3
NGC572, 22.1517, -38.6928, 14.0, 0.8
NGC573, 22.7054, 41.2572, 13.2, 0.4
NGC574, 22.2629, -34.4014, 13.3, 1.1
NGC575, 22.6933, 21.4403, 12.8, 1.7
NGC576, 22.2392, -50.4019, 13.4, 1.0
NGC577, 22.6692, -0.0058, 12.9, 1.9
NGC578, 22.6204, -21.3333, 10.9, 4.8
NGC579, 22.9446, 33.6144, 13.3, 1.5
NGC580, 22.6692, -0.0058, 12.9, 1.9
